%SECTION,Levels,

Name,Number,Description,OverrideColor,OverrideStyle,OverrideWeight,OverrideMaterial,ByLevelColor,ByLevelStyle,ByLevelWeight,ByLevelMaterial,DisplayPriority,Transparency,GlobalDisplay,GlobalFreeze,ElementAccess,Plot,OverrideStyleScale,OverrideStyleOriginWidth,OverrideStyleEndWidth,ByLevelStyleScale,ByLevelStyleOriginWidth,ByLevelStyleEndWidth,
C-POWR-XFMR,6448,Power - Transformers,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-PERC,6450,Power - Perc Test Holes and Pits,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-POWR-COND, ,Power - Conduits,,,,NULL,4,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO,6500,Petroleum,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-TEXT,6501,Petroleum - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-NOTE,6502,Petroleum - Notes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-DIMS,6503,Petroleum - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-SITE,6504,Petroleum - Line - Site (Interior boundary),,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-MARK,6505,Petroleum - Cell - Above Ground Markers,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-PTRN,6506,Petroleum - Pattern,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-SYMB,6507,Petroleum - Symbols,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-PNTS,6508,Petroleum - Points (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-WORK,6509,Petroleum - User Work (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-LINE,6510,Petroleum - Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-LINE-OVHD,6512,Petroleum - Overhead Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-LINE-DBUR,6514,Petroleum - Direct Buried Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-LINE-UNDR,6516,Petroleum - Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-POLE,6520,Petroleum - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-GUYS,6522,Petroleum - Guying equipment,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-MHOL,6524,Petroleum - Manholes and junction boxes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-JBOX,6528,Petroleum - Junction Box,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-METR,6530,Petroleum - Meters and instrumentation,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-HYDR,6532,Petroleum - Hydrants and Fire Department connections,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-DUCT,6534,Petroleum - Ducts and conduits (vacant) for future lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-EQPM,6536,Petroleum - Equipment and Pad,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-PLNT,6538,"Petroleum - Plants, pumping stations, storage tanks and reservoirs",,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-PITS,6540,"Petroleum - Pits for vents, valves and other equipment",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-TRCH,6542,Petroleum - Fuel line trench,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-BERM,6544,Petroleum - Berm for liquids retention,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-WELL,6546,Petroleum - Wells,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-XFMR,6548,Petroleum - Transformers,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-PTRO-PERC,6550,Petroleum - Perc Test Holes and Pits,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR,6600,Sanitary Sewer,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-TEXT,6601,Sanitary Sewer - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-NOTE,6602,Sanitary Sewer - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-DIMS,6603,Sanitary Sewer - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-SITE,6604,Sanitary Sewer - Line - Site (Interior boundary),,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-MARK,6605,Sanitary Sewer - Cell - Above Ground Markers,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-PTRN,6606,Sanitary Sewer - Pattern,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-SYMB,6607,Sanitary Sewer - Symbols,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-PNTS,6608,Sanitary Sewer - Points (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-WORK,6609,Sanitary Sewer - User Work (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-LINE,6610,Sanitary Sewer - Lines,,,,NULL,5,0,5,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-LINE-OVHD,6612,Sanitary Sewer - Overhead Lines,,,,NULL,5,0,5,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-LINE-DBUR,6614,Sanitary sewer - Direct Buried Underground Lines,,,,NULL,5,0,5,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-LINE-UNDR,6616,Sanitary Sewer - Underground Lines,,,,NULL,5,0,5,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-POLE,6620,Sanitary Sewer - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-GUYS,6622,Sanitary Sewer - Guying equipment,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-MHOL,6624,Sanitary Sewer - Manholes and junction boxes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-JBOX,6628,Sanitary Sewer - Junction Box,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-METR,6630,Sanitary Sewer - Meters and instrumentation,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-HYDR,6632,Sanitary Sewer - Hydrants and Fire Department connections,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-DUCT,6634,Sanitary Sewer - Ducts and conduits (vacant) for future lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-EQPM,6636,Sanitary Sewer - Equipment and Pad,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-PLNT,6638,"Sanitary Sewer - Plants, pumping stations, storage tanks and reservoirs",,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-PITS,6640,"Sanitary Sewer - Pits for vents, valves and other equipment",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-TRCH,6642,Sanitary Sewer - Fuel line trench,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-BERM,6644,Sanitary Sewer - Berm for liquids retention,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-WELL,6646,Sanitary Sewer - Wells,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-XFMR,6648,Sanitary Sewer - Transformers,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-PERC,6650,Sanitary Sewer - Perc,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-SEPT, ,Sanitary Sewer - Septic Tank,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SSWR-PIPE, ,Sanitary Sewer - Pipe,,,,NULL,5,0,5,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP,6700,Telephone,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-TEXT,6701,Telephone - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-NOTE,6702,Telephone - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-DIMS,6703,Telephone - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-SITE,6704,Telephone - Line - Site (Interior boundary),,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-MARK,6705,Telephone - Cell - Above Ground Markers,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-PTRN,6706,Telephone - Pattern,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-SYMB,6707,Telephone - Symbols,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-PNTS,6708,Telephone - Points (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-WORK,6709,Telephone - User Work (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-LINE,6710,Telephone - Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-LINE-OVHD,6712,Telephone - Overhead Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-LINE-DBUR,6714,Telephone - Direct Buried Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-LINE-UNDR,6716,Telephone - Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-POLE,6720,Telephone - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-GUYS,6722,Telephone - Guying equipment,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-MHOL,6724,Telephone - Manholes and junction boxes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-JBOX,6728,Telephone - Junction Box,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-METR,6730,Telephone - Meters and instrumentation,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-HYDR,6732,Telephone - Hydrants and Fire Department connections,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-DUCT,6734,Telephone - Ducts and conduits (vacant) for future lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-EQPM,6736,Telephone - Equipment and Pad,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-PLNT,6738,"Telephone - Plants, pumping stations, storage tanks and reservoirs",,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-PITS,6740,"Telephone - Pits for vents, valves and other equipment",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-TRCH,6742,Telephone - Fuel line trench,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-BERM,6744,Telephone - Berm for liquids retention,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-WELL,6746,Telephone - Wells,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-XFMR,6748,Telephone - Transformers,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TELP-PERC,6750,Telephone - Perc Test Holes and Pits,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR,6800,Water,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-TEXT,6801,Water - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-NOTE,6802,Water - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-DIMS,6803,Water - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-SITE,6804,Water - Line - Site (Interior boundary),,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-MARK,6805,Water - Cell - Above Ground Markers,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-PTRN,6806,Water - Pattern,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-SYMB,6807,Water - Symbols,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-PNTS,6808,Water - Points (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-WORK,6809,Water - User Work (Non-Plotting),,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-LINE,6810,Water - Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-LINE-OVHD,6812,Water - Overhead Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-LINE-DBUR,6814,Water - Direct Buried Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-LINE-UNDR,6816,Water - Underground Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-POLE,6820,Water - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-GUYS,6822,Water - Guying equipment,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-MHOL,6824,Water - Manholes and junction boxes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-JBOX,6828,Water - Junction Box,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-METR,6830,Water - Meters and instrumentation,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-HYDR,6832,Water - Hydrants and Fire Department connections,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-DUCT,6834,Water - Ducts and conduits (vacant) for future lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-EQPM,6836,Water - Equipment and Pad,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-PLNT,6838,"Water - Plants, pumping stations, storage tanks and reservoirs",,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-PITS,6840,"Water - Pits for vents, valves and other equipment",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-TRCH,6842,Water - Fuel line trench,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-BERM,6844,Water - Berm for liquids retention,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-WELL,6846,Water - Wells,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-XFMR,6848,Water - Transformers,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WATR-PERC,6850,Water - Perc Test Holes and Pits,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE,7000,Traffic Lighting,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-TEXT,7001,Traffic Lighting - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-NOTE,7002,Traffic Lighting - Note,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-DIMS,7003,Traffic Lighting - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-PTRN,7006,Traffic Lighting - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-SYMB,7007,Traffic Lighting - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-PNTS,7008,Traffic Lighting - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-WORK,7009,Traffic Lighting - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-POLE,7010,Traffic Lighting - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-MAST,7015,Traffic Lighting - Mast Arm,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-EQPM,7020,Traffic Lighting - Equipment and Pads,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-JBOX,7025,Traffic Lighting - Conduits / Junction Boxes,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-LITE-TCRV,7030,Traffic Lighting - Template Curves,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX,7100,Maintenance and Protection of Traffic,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-TEXT,7101,MPTX - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-NOTE,7102,MPTX - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-DIMS,7103,MPTX - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-PTRN,7106,MPTX - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-SYMB,7107,MPTX - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-PNTS,7108,MPTX - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-WORK,7109,MPTX - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-ARST,7110,MPTX - Arresting Systems,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-ATTN,7115,MPTX - Attenuators,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-BARR,7120,MPTX - Barriers; Temporary,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-BLDG,7125,"MPTX - Gate House, Guard House",,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-CRSH,7130,MPTX - Collision Symbols,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-EQPM,7135,"MPTX - Equipment, Temporary; Barrels",,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-FLOW,7140,"MPTX - Flow Arrows, Turning Movement",,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-PVMK,7145,MPTX - Pavement Markings,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-TURN,7150,MPTX - Turning Templates,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-MPTX-VOLS,7155,MPTX - Volume Data,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL,7200,Traffic Signals,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-TEXT,7201,Traffic Signals - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-NOTE,7202,Traffic Signals - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-DIMS,7203,Traffic Signals - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-PTRN,7206,Traffic Signals - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-SYMB,7207,Traffic Signals - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-PNTS,7208,Traffic Signals - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-WORK,7209,Traffic Signals - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-CRPL,7210,Traffic Signals - Circle Pullout,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-EQPM,7215,Traffic Signals - Equipment and Pads,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-HEAD,7220,Traffic Signals - Signal Head,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-ICTR,7225,Traffic Signals - Interconnect Controller,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-IJBX,7230,Traffic Signals - Interconnect Junction Box and Conduit,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-JBOX,7235,Traffic Signals - Junction Box and Conduit,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-LOOP,7240,Traffic Signals - Loop Detector,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-MAST,7245,Traffic Signals - Mast Arm and Signal Head,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-MRKG,7250,Traffic Signals - Misc Pavement Marking Lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-POLE,7255,Traffic Signals - Pole and/or Controller,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-PFDN,7260,Traffic Signals - Pole Foundation,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SGNL-SIGN,7265,Traffic Signals - Post Mounted Sign,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN,7300,Traffic Signing (possibly superseded by traffic levels),,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-TEXT,7301,Traffic Signing - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-NOTE,7302,Traffic Signing - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-DIMS,7303,Traffic Signing - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-PTRN,7306,Traffic Signing - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-SYMB,7307,Traffic Signing - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-PNTS,7308,Traffic Signing - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-WORK,7309,Traffic Signing - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-FNDN,7310,Traffic Signing - Sign Structure Foundation,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-PANL,7315,Traffic Signing - Sign Panel,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-POLE,7320,Traffic Signing - Pole,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
T-SIGN-STRC,7325,Traffic Signing - Sign Structure,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN,980,Alignments,,,,NULL,0,0,0,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-DATA,981,Alignment coordinates and curve data,,,,NULL,0,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-01,982,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-02,983,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-03,984,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-04,985,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-05,986,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-06,987,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-07,988,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-08,989,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-09,990,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-10,991,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-11,992,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-LINE-12,993,Alignment line,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-MAJR,994,Alignment major stationing and tick marks,,,,NULL,0,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-MARK,995,Alignment tick marks,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-MINR,996,Alignment minor stationing and tick marks,,,,NULL,0,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-PNTS,997,Alignment point symbols,,,,NULL,0,0,0,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-STAT,998,"Alignment stationing and tick marks, alignment PI stations",,,,NULL,0,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
V-ALGN-SYMB,999,Alignment symbols (PIs),,,,NULL,0,0,0,NULL,0,0.000000,1,0,0,1,,,,,,,
